artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Andrea Shelly,6l5GVz3FWQCdgnR5btOyjv,22,[],Tear It Down,6LKSBm3xVb6tFkkaK3BB4f,Tear It Down,0aj1jg6MHtQrMFnO0P9K6Z,30,0.499,0.83,11,-4.212,1,0.0462,0.301,0,0.107,0.533,74.937,236491,4,Folk Rizing
Sarah Lake,5CFrJThh3hNdK5iDk7iLZq,24,[],You Don't Have To,3ALyw6MbYguuGrjuFvjFus,You Don't Have To,67HufQcHf2pHgx0dMkgkCf,11,0.514,0.603,7,-8.998,1,0.0363,0.0363,0,0.368,0.178,145.022,160952,4,Folk Rizing
The Gleeman,5YgnEeh7MGKrniTbwUa7SU,25,[],Gunslinger Acoustic EP,1Zqu1EgBMwyEzf4tHj4QVP,Marie - Acoustic,4JcXE6sZ9DFQI8lgh7Kin0,10,0.337,0.576,10,-7.624,1,0.0348,0.591,0,0.19,0.427,100.237,175200,4,Folk Rizing
7000apart,0ClPbLe8PflD6vjqQnNjam,10,[],Stand Together,4knLyeqKh6KClgG91Q2Kl2,Stand Together,755Fu5hBosxQvts3I4xa3Z,14,0.422,0.552,0,-6.474,1,0.0323,0.369,3.07E-06,0.147,0.217,107.925,197580,4,Folk Rizing
Alice Pisano,1B52Dud7YBQYoGLt2QxckH,32,[uk alternative pop],Seventeen,4NKe31r86JNRfDK88peYtI,Seventeen,2amX523PMkQAdcr70Yg7Sk,0,0.486,0.487,6,-4.693,1,0.0358,0.274,0,0.238,0.266,137.6,176907,4,Folk Rizing
Gianni Bee,4w4Fjne9lEyPhsFwFfk13x,19,[],Flowers In Your Hair,0xTROdxCDYoSBfQoVkO3zX,Flowers In Your Hair,5gIIvreUytBuA8Mk0ygH6L,3,0.414,0.128,7,-12.624,1,0.0412,0.878,0.0177,0.11,0.21,83.6,216840,4,Folk Rizing
Andrea Shelly,6l5GVz3FWQCdgnR5btOyjv,22,[],Good Stuff,6qa8YQX91LboPlnrzR4X99,Good Stuff,53OY0DUnOotYTLjEQF2MwA,8,0.612,0.81,11,-5.742,1,0.0388,0.0485,0,0.16,0.449,130.02,237415,4,Folk Rizing
Greg Pearson,0rOJ1TODO6AaYm2YBMDUcD,34,[],Cut Me Loose,06F4HGM0PTzy3a7jnMn6Ei,Cut Me Loose,7uJUSpiVAInQSZgnxiAOW5,5,0.461,0.536,4,-8.98,1,0.0583,0.191,1.09E-06,0.0689,0.134,77.039,182338,4,Folk Rizing
Talia Roux,109dg01x0XwCzkO4QDGyQI,10,[],Take You With Me,11IgcK0ASqYPnYDcLziYLG,Take You With Me,3FkPJSbBO0CBDOBwNN3vk2,17,0.437,0.359,0,-4.88,0,0.0303,0.706,0,0.113,0.202,180.474,204000,3,Folk Rizing
Banjii & Mayuri,7nDxq1JeKCf459oMttqAwL,0,[],One Way Ticket,2hC8CDxGyBLCnhPwqI3lqZ,One Way Ticket,5eBVeEiFMh9Mht4qU8AnZ6,1,0.516,0.859,10,-8.453,1,0.0424,0.317,4.06E-05,0.202,0.684,172.059,285329,4,Folk Rizing
Daisy Cools,4wSOjsWA5nufByj3l39BZS,2,[],Sunday,4kunlpja6XEabdkr72MVRC,Sunday,5fxuKAwONMhsv17rxgkfSv,2,0.561,0.195,3,-18.455,1,0.0286,0.805,0.00214,0.121,0.386,94.318,181598,4,Folk Rizing
Blue Violet,7HR7BDT1YMcqZp26QAVSMM,26,[],Poster Girl,5sqRuNoURrjTekaton41en,Poster Girl,4xZCPEFIjeGaVq2h1LwhYB,3,0.263,0.42,6,-10.695,1,0.0278,0.0151,0.348,0.108,0.0397,98.169,343484,4,Folk Rizing
Eucereon,6NrPb9N11943tnrZYuDUxb,0,[modern indie folk],Go,5gpY2bDq1UfYPC7ATAAiqQ,Go,1DA1cTTxcUn5ou2C34DKY3,0,0.458,0.606,0,-11.109,1,0.0398,0.511,0.657,0.126,0.108,175.968,238000,4,Folk Rizing
Andrea Shelly,6l5GVz3FWQCdgnR5btOyjv,22,[],Trying to Stay,1PboEpVtzGzWMrkIqOccXJ,Trying to Stay,6tgevCfvozPVaTl76sbJV6,27,0.436,0.685,10,-4.186,1,0.0327,0.101,2.80E-06,0.105,0.235,74.009,227587,4,Folk Rizing
Makena Tate,48VlPFmMPcWhVedZP5fpNQ,21,[],Next To You,1hWr08fmwoVwjTRgJBrjpv,Next To You,7kq6LIcucUXrEn95XIeowD,16,0.716,0.538,1,-6.369,1,0.0478,0.317,0,0.185,0.25,134.933,228830,4,Folk Rizing
Alex Harry,54RYUCA8gnHaOBMK9Aqh7J,29,[],Feet Don't Fail Me,6wa78606AJfTZsDrbSgsVg,Feet Don't Fail Me,3ehALIXdoBC1kV3ssXxRT7,36,0.562,0.335,1,-12.54,1,0.0371,0.165,0,0.378,0.0978,111.411,224940,4,Folk Rizing
Tyler Levs,5NUqe9c7M8oSBiHns5L6SE,22,[],Struck,68JfYE97vVUGXNRv4YYd4V,Struck,437WlJMcV7MhgfSYuLkzrN,24,0.893,0.625,1,-6.708,1,0.0591,0.172,8.11E-06,0.367,0.831,114.039,195263,4,Folk Rizing
Melanie MacLaren,2R1li8gWj9IYRHBAHzylbF,20,[],Sleeping with Headphones,3LAmo7buPnacVykNc2Iho9,Sleeping with Headphones,1YjbOF5pRNTMKnIvZxYEfY,23,0.46,0.104,11,-16.858,1,0.0368,0.918,0.00029,0.101,0.232,108.601,251833,3,Folk Rizing
Stone Jets,1RqKaZtnoko0n8YpgLNZkx,9,[south african rock],The Middle,40yksFSu3zk5H4LKqv2ZUn,The Middle,1LhNYIwU73AoGtQqR0Na4u,1,0.403,0.232,4,-12.595,1,0.0357,0.888,3.19E-06,0.113,0.287,174.954,192777,4,Folk Rizing
Fergus,1ftEZp05l2lczXUxg27fyK,13,[cambridgeshire indie],More Than I Deserve,07dirvkeqGOj0l0g0Sflsb,More Than I Deserve,078R9r7ri7CtCp36YEt6pW,1,0.463,0.458,7,-13.224,0,0.0426,0.5,0.23,0.104,0.345,146.926,223453,4,Folk Rizing
ALANA,43OmRnStAsmxvQjNdgCXbE,0,[],Counting Sheep,2o1vEUGE7DKYRIJbH1n1Tq,Counting Sheep,0meQzGFjrtG6Dah2RGLria,0,0.451,0.2,10,-10.285,0,0.0306,0.935,0.000199,0.0766,0.264,102.701,217864,4,Folk Rizing
Ian Huschle,6wUE0tKjvuYdoaEPB3Fgnp,7,[],Had a Vision Once,74OdTz4o4cBH74hAGwE6bB,I Didn't Know,5oTs7nUo7yopBEMmDMB50n,0,0.459,0.464,7,-10.567,1,0.0318,0.204,0.359,0.106,0.515,176.031,153239,4,Folk Rizing
Zack Sympson,416D28zAVhFTjDuC6JqSdA,12,[],It's Not The End,6qD8CeONEEQlUSsBbanb5A,It's Not The End,4Ito8mZMuf2qgh9U1BNOnM,16,0.675,0.429,1,-7.675,1,0.0362,0.0351,1.50E-05,0.113,0.503,170.013,252706,4,Folk Rizing
Mothers Talk,6pXwzhnL53GC1oqsFm6iQd,3,[],Digital Mistress,6gP9r8qazDMK0Dr5biT2X4,Wild And Alive,4UF3CzyO7Nk82g7CuevHkp,5,0.554,0.48,0,-9.781,1,0.0323,0.282,0.643,0.0979,0.353,119.999,311563,4,Folk Rizing
Ajeet,3sBtKwaTveANiltp7XgBLU,55,"[high vibe, kirtan, shamanic, world devotional]",Water and Sky,6o75d2UYu0TJnsWA6NIjC8,Water and Sky,5FQNz6KYbCy9nBKqX55wvd,32,0.169,0.228,0,-19.63,1,0.0378,0.891,0.66,0.0766,0.13,184.515,241020,4,Folk Rizing
Calista Garcia,4qxfJKHyC7BHHmfyrGuBbT,22,[],After You're Gone,7BDvO5mXDMId2cSPuJRawH,After You're Gone,5IfDdxr9oSkbSeQL9bP8mv,3,0.618,0.319,9,-9.465,1,0.0326,0.841,7.94E-06,0.0944,0.315,78.186,237920,4,Folk Rizing
Julianna Joy,0USR2QFOObXNb4xQxDeLjs,35,[gen z singer-songwriter],Spirits / Don’t Come to LA,2UU7XKlKhu0xvyj3Hvxzkt,Don't Come to LA,4zkFMUJand8HMXJtQC3ln4,12,0.388,0.271,0,-11.486,1,0.0382,0.858,7.10E-05,0.0944,0.0778,126.906,177702,3,Folk Rizing
Eva Westphal,32obs0w1xupMz2CXf5B9wb,35,"[alt z, gen z singer-songwriter]",Things Don't Fit,6XLxkf0hqz0Qvu4Qb31VIw,Things Don't Fit,6oKM61AzOus4AwrtLjhLrM,24,0.584,0.385,9,-5.716,1,0.0663,0.733,0,0.0904,0.386,164.747,170909,3,Folk Rizing
Hugo Joyce,5QvEmSCf5JVP8VfqttgSs9,0,[],Nervous,7uWvq2mzJb5mJxGGic0ysN,Nervous,3jh9FkBkjnoowld2u1BWsn,2,0.668,0.517,1,-8.571,0,0.0384,0.546,2.25E-05,0.0998,0.247,89.989,170772,4,Folk Rizing
J . Nicolás,0mpJOQnVjxbT5HIiXm4zgf,1,[],Endless Autumn,1xCjFS3USCbNugsRlpabxs,Endless Autumn,3NcC3Sj3RYTNPUR9ZaHOeX,1,0.652,0.205,0,-14.348,1,0.0336,0.868,0.128,0.111,0.239,135.11,171990,4,Folk Rizing
Lily Hain,6pOeDonXkaJP97HZQOXReL,27,[],People Grow Apart,6ygsxr7Sg2LAPPqRQqYsXE,People Grow Apart,7kh4XGcfTHFrq5svl1ocPr,0,0.669,0.498,10,-11.887,1,0.0471,0.822,2.45E-05,0.119,0.191,129.803,203231,4,Folk Rizing
Olivia White,1nTXTMUxlweV07m0JFQVDZ,3,[],Unrequited,56xcB6rI6Uq1vxp8lunecp,Unrequited,1qZWu3hLvpqpwBg6SRqb0u,5,0.69,0.56,0,-8.184,1,0.0323,0.207,0.000698,0.141,0.306,103.031,175380,4,Folk Rizing
Michael Cooke,5MxyKC6glppKNIXoR0mbaI,0,[],Midnight Call,6mnaaZnt0EZmPUwb0fReab,Come With Me,6131ffZxXxonUWycY7xmOz,0,0.73,0.44,6,-7.29,1,0.0251,0.383,0,0.108,0.584,90.013,192235,4,Folk Rizing
Ato Pérez,1YESxvefykMWbXEUFOkdKc,19,[],Fools (Remastered),2hxiBLlEnlw5j7NO8v7yg9,Fools (Remastered),2rTIzqy6t0yJpCrMLbEuft,0,0.777,0.124,7,-16.345,1,0.0549,0.896,0.00859,0.102,0.573,104.115,119806,4,Folk Rizing
Dylan Rockoff,2L2hppNg0A5WfGJTChIJL5,42,"[chill r&b, nashville singer-songwriter]",firstavenue_bedroom,3pzb6CGrh0pQIGOHtPOMIj,firstavenue_bedroom,229V8Yw0gxpHGrRmbiSCM1,33,0.701,0.388,9,-11.006,1,0.0825,0.393,1.29E-05,0.123,0.295,106.948,201093,4,Folk Rizing
Henry Taylour,55vJoszns7PNK4yr0uE4rO,5,[],Aftersun,2EsbOZn5sowtpR3ilT6kd8,The Eagle,0IZr7qakUZCTIypXoSHxcy,1,0.462,0.388,9,-9.675,1,0.0286,0.885,0.0344,0.0935,0.121,82.08,305838,4,Folk Rizing
Etaoin,5V9BcFYORnSqjFtBgrpx01,31,[irish pop],Bedroom Walls,0cdwwrdKjoW1g9p4BdEKuy,Pale Damp Cheeks,5RwjsoPluDen5DPyPdv32Q,40,0.605,0.213,5,-8.408,1,0.0324,0.763,0,0.109,0.475,78.086,213293,4,Folk Rizing
Richard Orofino,3xXUZ2bPGudLudm2eBE7I0,30,[],Wanna Say,5rKcHgjJmuawXDqH8sMFU2,Wanna Say,1eGrBNUpkLzFpAJStjlwOo,10,0.79,0.78,4,-5.601,1,0.0432,0.565,0,0.243,0.586,121.006,178000,4,Folk Rizing
HOLT,4m5vNUKLFD1QXnk1dn2Hlk,3,[],The Riverbed,5Ue0DsTS6dOv58hIianZeA,The Riverbed,6BXUl3BEnHGmsdXmLyBVrs,0,0.755,0.566,10,-10.819,1,0.0376,0.352,0.0233,0.115,0.541,130.017,200000,4,Folk Rizing
Elaskia,6Q2uOBVYTPgtPnSFaBPUvV,27,[],Can't Help Loving You,1lDSS0917xH5cwevSkequ6,Can't Help Loving You,6UjaY2lvCFOKQtAS3e2BbH,7,0.357,0.2,3,-11.585,0,0.0324,0.788,5.46E-06,0.109,0.111,169.708,212723,4,Folk Rizing
Sugarcane,630O6xPQcKbWfvkkcUQTTr,9,[],Cat's Eyes,4kQYAJsVQajanJFgRuAXR4,Cat's Eyes,60IjXnzMo5IfqSy2Dkfo6m,0,0.832,0.584,1,-9.154,0,0.0351,0.172,0.215,0.0954,0.896,125.011,207347,4,Folk Rizing
Meekoh,333fo7BUiYS86pCh57dOiR,5,[],From the River,66MIxMgnhZFtpVolB2kXwN,From the River,443em7fBIF2gQO4eEt1q15,0,0.558,0.605,6,-8.323,1,0.0322,0.153,6.04E-06,0.376,0.441,96.02,249227,4,Folk Rizing
Tom Adams,1kjkpbC7g8UaPBF9ifLCsc,8,[],Blinded by the Light,6LyqQvfsBxWXaiaIXgHHxU,Blinded by the Light,6HPgNKEw96SXwfqx6qX1B6,2,0.267,0.23,10,-12.431,1,0.0469,0.86,0.00746,0.0947,0.0539,76.732,218877,4,Folk Rizing
Chris Home,08yBw9humYtQgCVweb8SVM,0,[],Above The Lake,0Yiqhz1aEs6Tc01A6eZAvm,Above The Lake,6Y6LAQNUtGUof6klAIfGMP,0,0.533,0.612,1,-9.509,1,0.0302,0.0138,5.34E-05,0.103,0.406,75.04,300624,4,Folk Rizing
Martin Callingham,3cUrWf4wLcpgDTlCzt5vE9,0,[],Scully,5OeWCCcl61dttH4T2V3AzR,Scully,5iFXGlXmNnOA5btGRRmBFa,0,0.574,0.22,5,-15.596,1,0.031,0.754,0.855,0.117,0.336,99.808,124170,4,Folk Rizing
Benjamin Haycock,2zX44IhJh2pfvx9PHS0TH0,27,[],Force for Nature,0NhpYOE00JVLALzXXaKa5G,Force for Nature,3lBKApA4hn7XjavBXBxjZj,12,0.435,0.441,0,-11.498,1,0.0559,0.64,0,0.362,0.432,142.063,298000,4,Folk Rizing
Daisy Chute,3EYH18eKn5tsogwCLxKjpR,16,[],Songs of Solace,3Nsog6W9A6bnniG9jliQ04,Meet In The Middle,4qmG1cJzynfN7UtX9pCafI,1,0.631,0.417,0,-11.868,1,0.0376,0.463,0.0007,0.348,0.291,123.988,237074,4,Folk Rizing
Liam Cooper,11sO0qmpXmWTao5o5nL8lT,23,[],Another Lonely Night,0UktorYFmzM4leSjLcRFeV,Another Lonely Night,1ncuX17fSfmtYjMXJ1Vxpr,0,0.603,0.652,1,-4.711,1,0.026,0.419,0,0.171,0.361,109.011,216034,4,Folk Rizing
Lazy Daze,413QCGeMiGYGx7MAzACyTY,11,[],Pitted,7weNuJdCyqQXlG2c8xcxRQ,Reminiscing,6L5kvwVs1fvpcbENZNxAEj,9,0.508,0.822,6,-8.51,0,0.0341,0.000303,0.82,0.202,0.899,137.968,237375,4,Folk Rizing
Mathieu Saïkaly,5uZp8a7YpLzN4lYzDDu6kE,30,[],Quatre murs blancs,4kHxr12IXwKHkXAyVmdgWy,Mama Oh I Swear,172uBooBeBgddc6CWd0MBD,0,0.451,0.281,1,-12.877,1,0.0589,0.556,0.00597,0.0736,0.165,83.906,206947,4,Folk Rizing
Sara De Sanctis,3oKKcd37PpjAdDqRuDzGwK,17,[],Serendipity,2pQ0dlZOTBPXLlmD7mcIzj,Serendipity,3pIJUGfLbcm6marOvwv97O,0,0.336,0.142,3,-11.825,1,0.0478,0.905,3.66E-05,0.0725,0.298,78.896,242651,4,Folk Rizing
Bill Waters,3LmeGjQIIwrKNlkX87Z3h3,8,[],Mr. Mrs. / On Your Side,0ku8a0Y77bnhww86HI62Iu,Mr. Mrs.,1M0uHXn0KyjzzjvN2ZR7Bv,2,0.675,0.547,8,-9.626,1,0.0299,0.325,0,0.127,0.508,115.069,146348,4,Folk Rizing
Bryce Bangs,7wntOiC3vGFWk3rZHqCr4I,3,[],What Are You Looking for?,7wEQoYwP9KDX5cB9cQXM8D,Midnight,3DPyCrsEwk0AF0fmuP0Hdd,1,0.554,0.39,2,-10.709,1,0.0325,0.761,0.000933,0.0885,0.102,136.125,294904,4,Folk Rizing
weknewnothing,15o5hdbD9oSZ1qJzdbiQFU,38,[],Converge,6ijVkjKvGDFhi2vga0xKT1,Converge,4USI3o4BG0T6ltiEXnDZHg,45,0.517,0.722,10,-10.524,0,0.0832,0.0667,1.95E-05,0.571,0.676,153.061,112941,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Capo Corleone,1nqgEFcmyc0WNPPCjnAjCB,39,[],Thank Myself,7sGLohKI1DTLK3cwzZRwG8,Home,1Owp98nASuxs8AgunHtXTN,29,0.539,0.699,1,-5.457,1,0.25,0.405,0.00734,0.0651,0.4,75.03,224400,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Sweet Imperfections,4RH7O1zwO1weDIkFMfkc2g,33,[],Step into Love,6y40FL9EeadOioUmTVn4Ib,Step into Love,0ICGTmAcm15c3QtIDN4cpz,28,0.596,0.206,0,-12.923,1,0.0261,0.0269,0.0184,0.107,0.08,94.909,272907,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
MDTA,44vMu7mnSxTkcpIfDwhzlB,30,[dark trap],The Like,0EM7TpvgISTYUTpFxqbQSi,The Like,051Uy06yadDmzMUKz8gtc3,40,0.812,0.561,6,-6.41,0,0.0322,0.722,0,0.356,0.589,91.048,189931,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Apache Grosse,3yxnb2XjV0yLQ0auwBVzne,26,[],I Never Write Love Songs,4PJk9kSzWCpaYY1OAScaou,Summer Rays,6rCbOJ4ZqoG6xgeTADBFxK,28,0.775,0.502,1,-9.093,0,0.0562,0.575,0.000255,0.0988,0.547,89.979,194667,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
YNG WMXN,0qmTqOh4SuflWAMMpsD95Z,25,[],PARTY N THE BREAKROOM,4TDmyXYlsQupnpDHAqgzH0,PARTY N THE BREAKROOM,4DJBYUueQuUecjsjhQXbz5,37,0.764,0.682,6,-6.192,1,0.207,0.152,0,0.18,0.803,95.11,226488,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Lana Manson,0XYGftbu6lypmV5sWZOma3,21,[],Glory: A Good Friday Cantata,1SVOvI028e1jSHX6grBOor,Friday Night (feat. Megan McNeal & Michael Manson),4JY8GB0peCyUzTJ99srZun,31,0.357,0.262,5,-14.248,1,0.0415,0.4,0.00121,0.088,0.238,172.934,413027,3,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
weknewnothing,15o5hdbD9oSZ1qJzdbiQFU,38,[],As I Lay Dying,3wyNVRRYpIejZrdbSqAcJr,As I Lay Dying,06Ec0TAmGohEW0Dm0Sl87j,38,0.561,0.892,4,-7.353,0,0.0571,0.0851,0.00507,0.495,0.63,91.963,202240,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Capo Corleone,1nqgEFcmyc0WNPPCjnAjCB,39,[],Thank Myself,7sGLohKI1DTLK3cwzZRwG8,Breeze,1fj6yOtZjGXPTqs8ZiEZJY,40,0.815,0.584,8,-6.865,0,0.107,0.0594,0.00101,0.0913,0.718,103.01,155202,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
April & the Velvet Room,7xeQ0jGdjxllXDDHLeokkA,19,[],I Am,4xvFV9glgCWRPW6bJLOyEJ,Talk To Me,4WeymCOmeBo3X2TtdwZTyy,31,0.691,0.71,5,-8.802,0,0.0263,0.327,0.494,0.112,0.964,112.989,390639,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Matt Thompson,0FSN0jCGuoH5XNxoiXrBPE,29,[],U Don't Get 2,5V56ZnXqrlmK6Q0jV3NWLc,U Don't Get 2,2uCNE8lMII1VExZXTC0dAw,30,0.609,0.832,0,-5.027,1,0.0807,0.0387,0,0.183,0.654,74.395,211007,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Bradyn Kole,4zCg1cpJ6d471cMmaPWxJA,22,[],I'M FEELING FUNKY,1tGpOpiEiU09PHtwNWYMb5,I'M FEELING FUNKY,2kZj39o45a6C5IA94XuKsr,31,0.931,0.421,10,-11.209,0,0.0723,0.00798,0,0.0786,0.96,114.995,126620,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Baegod,1F03cvxw1p5NzqkLnwDpcL,37,[],Softcore The Neighbourhood,4KIyOmTPutGxUDvPRqg6VS,Softcore The Neighbourhood,3CmMDEJHkhBMjKope6x3Yd,30,0.724,0.5,9,-9.999,0,0.0467,0.0551,3.03E-06,0.128,0.193,94.02,183830,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Kita Mahal,4Xz0iuUsldTkp0aUbxQgX1,25,[],Lemonade & Coffee,1wqYIUwNhFEW3oHfO2Y4lr,Lemonade & Coffee,7nAWynwAuKjnDRrLRLJUxe,28,0.638,0.264,0,-16.408,0,0.0769,0.669,0.00516,0.2,0.204,119.991,146077,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Stars,2EO56JK4txid1Pss9GVbOL,48,"[canadian indie, indie pop, indie rock]",Set Yourself On Fire,6CYTAXBPYJ43irABGOJmIw,Your Ex-Lover Is Dead,6XGKlssGb3oE9IUCvjLthd,41,0.381,0.5,0,-6.794,1,0.0315,0.00268,0.0266,0.207,0.331,153.276,256053,3,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Body Language,3xtK8y5UQ3YFudzNct4tsw,31,"[chillwave, nu disco, shimmer pop]",Social Studies (Deluxe Edition),6SXeUmc72NIuG0l1h0XeXQ,Social Studies - Plastic Plates Remix,5JYQFxxixF2iy1K0dgKFzE,25,0.732,0.78,3,-3.768,0,0.0509,0.0476,0.249,0.217,0.735,100.015,319203,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Sbvce,4gTk6Jv1rXIWNlcuHnziow,35,[neo r&b],Under The Influence,6LgYhbTw5ViIeFJt7FLhgD,Under The Influence,1YTa0qSrPh08oDqkZrfk9V,16,0.665,0.495,2,-12.35,1,0.465,0.115,0,0.151,0.748,79.826,190877,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Body Language,3xtK8y5UQ3YFudzNct4tsw,31,"[chillwave, nu disco, shimmer pop]",Start It Up (J Boogie's Dubtronic Science Remix),273i9Ap7dLva5Z3u6yX2Lg,Start It Up - J Boogie's Dubtronic Science Instrumental,1IYyWg99PVkQp1X7vlsr6b,30,0.871,0.502,9,-9.339,1,0.094,0.00289,0.0859,0.062,0.514,108.004,255587,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Fast River,5VKWgxJnAFzGPokcz1YQ07,17,[],Revelry,3Nml7HvKjPfF7PTWZYsdnT,When You Miss Somebody,6beGxYcc4SJSdxGl3vJHou,10,0.689,0.844,0,-9.64,1,0.0653,0.042,0.00121,0.127,0.655,120.023,228250,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
New Navy,5ypIMlORxA9iDgQdJXi0ZO,30,"[australian indie, shimmer pop]",Uluwatu,7A6KAoXOyrKJA0htWz7uh8,Tapioca,1yfFmk8NH17rZLU7VoTphD,25,0.588,0.834,8,-5.677,1,0.0392,0.00866,0.0543,0.172,0.684,139.931,194733,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
The Mowgli's,6AGUQK1EWK6nvN4pLIDQDQ,56,"[indie poptimism, modern alternative rock, modern rock, neo mellow, pop rock, stomp and holler]",Waiting For The Dawn,4pmOIOmY4QXH1rMSqHMOGH,San Francisco,2eQOMQkStoRUQyq6HGh1iG,48,0.307,0.847,11,-4.215,1,0.0551,0.0215,0,0.0783,0.34,93.072,173093,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Nate Curry,6nQU2fgCIK8xSFT8weMxP4,29,[],Bare With Me,0ItAIVdqiIIgX3Xpd4pl3X,Bare With Me,6KFBkSDrOi4kddhMKvO5u4,19,0.721,0.498,10,-10.457,1,0.0875,0.24,0.329,0.17,0.252,131.901,131602,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
COIN,0ZxZlO7oWCSYMXhehpyMvE,66,"[indie pop, indie poptimism, modern rock, pop]",Cutie,5bn7iiPpq2Za6KX1PekKD2,Cutie,4nLTOnpSCBwRlul92HLIyW,54,0.682,0.609,7,-6.372,0,0.139,0.000928,0.000201,0.142,0.723,111.991,184315,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Baegod,1F03cvxw1p5NzqkLnwDpcL,37,[],Road To Nowhere,6L3XgTpDiPMJqoyAPbwM7S,Road To Nowhere,7jRSsokq0Kz1SVoexAa1l8,24,0.701,0.286,1,-7.073,1,0.0503,0.543,0.0001,0.0723,0.217,139.931,159226,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
bülow,5vBrKGOjN10BMwB0cJADj4,58,"[alt z, electropop, indie poptimism, indietronica, pop, post-teen pop, social media pop]",Don't Break His Heart,07ZwhNrmU4jykdXMntIub0,Don't Break His Heart,21dzN9GnrRDYB8PmYCNSeh,34,0.435,0.795,11,-5.413,1,0.25,0.0599,1.21E-05,0.0886,0.443,96.993,190515,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Baegod,1F03cvxw1p5NzqkLnwDpcL,37,[],I'm Still,0Wfn5Np8gAiukO5VW2y9so,I'm Still,6BATr68yMqz7KfQJVToNxg,25,0.807,0.529,9,-13.218,1,0.346,0.324,0.00475,0.137,0.448,87.945,122802,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Cut Copy,4EENT7N7rCBwrddM3s0vFS,52,"[alternative dance, australian dance, australian electropop, chillwave, dance-punk, electronic rock, electronica, electropop, filter house, indie rock, indietronica, modern rock, neo-synthpop, new rave, nu disco]",In Ghost Colours,6k3dwEFYKsGrhS40jtiAGt,Hearts On Fire,0pAisVoZ7Gybjvm0q7AoVu,47,0.581,0.959,10,-3.955,0,0.0498,0.0421,0.93,0.242,0.731,124.969,292547,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Tove Lo,4NHQUGzhtTLFvgF5SZesLK,78,"[dance pop, electropop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop]","How Long (From ""Euphoria"" An HBO Original Series)",7IneQ0ViJjz9UR0lisWJzJ,"How Long - From""Euphoria"" An HBO Original Series",05eZlxyjbkHMPCnunUasCS,65,0.668,0.687,7,-7.129,0,0.058,0.0157,0.000822,0.149,0.468,97.025,199314,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
Addison Grace,39EIRTZx1JjfeDLVdbj2ap,46,"[indie pop, pixel]",I Wanna Be a Boy,1CqhdFxHAyTGkmJNZMrHNw,I Wanna Be a Boy,5waXXk9DjEZ7LvaeDylbte,4,0.622,0.343,4,-8.902,1,0.0284,0.22,0.000476,0.11,0.249,93.052,199734,4,Indie Pop. Coffee House. Aesthetic. Chillwave. Alternative R&B. Retro
